,PRD_SEQ,STAR,USER_ID
18056,181,4,57
15213,153,1,14
17273,173,4,74
3813,39,2,14
796,8,1,97
10216,103,4,17
13978,140,1,79
17441,175,4,42
2619,27,1,20
11289,113,3,90
9286,93,3,87
1748,18,3,49
17531,176,1,32
8660,87,1,61
5309,54,4,10
1122,12,3,23
3101,32,4,2
84,1,1,85
16016,161,3,17
17303,174,3,4
13566,136,4,67
11583,116,3,84
3099,31,1,100
9092,91,1,93
9970,100,1,71
11568,116,4,69
12618,127,2,19
14600,147,3,1
12143,122,4,44
17927,180,1,28
17133,172,3,34
5658,57,1,59
17282,173,2,83
10811,109,3,12
13405,135,4,6
19856,199,1,57
5118,52,2,19
2231,23,1,32
13554,136,3,55
3053,31,4,54
9728,98,1,29
6098,61,2,99
15982,160,4,83
14463,145,1,64
1592,16,2,93
4850,49,3,51
19565,196,1,66
12815,129,2,16
5689,57,3,90
10598,106,1,99
9566,96,2,67
3221,33,4,22
14168,142,1,69
8916,90,3,17
3546,36,2,47
13958,140,3,59
2404,25,2,5
19464,195,2,65
5711,58,2,12
3369,34,1,70
8010,81,3,11
17380,174,3,81
11674,117,1,75
17117,172,2,18
15238,153,1,39
14094,141,2,95
8610,87,4,11
13744,138,1,45
14268,143,4,69
434,5,4,35
2528,26,4,29
6224,63,1,25
4856,49,4,57
18528,186,4,29
19596,196,4,97
11057,111,1,58
2834,29,3,35
2203,23,3,4
3445,35,3,46
5826,59,2,27
18732,188,4,33
509,6,4,10
4280,43,4,81
15929,160,4,30
17892,179,4,93
12958,130,4,59
8332,84,4,33
7744,78,2,45
18166,182,3,67
19355,194,1,56
8914,90,2,15
12956,130,3,57
17486,175,4,87
7302,74,3,3
9415,95,3,16
13096,131,1,97
8364,84,2,65
7672,77,4,73
13015,131,4,16
18123,182,1,24
932,10,1,33
13899,139,3,100
18189,182,4,90
17527,176,4,28
14057,141,1,58
3685,37,3,86
3484,35,3,85
18578,186,3,79
12559,126,1,60
15847,159,2,48
6466,65,4,67
11346,114,4,47
3337,34,3,38
1368,14,1,69
19225,193,3,26
9511,96,2,12
1547,16,1,48
6051,61,2,52
2584,26,3,85
17475,175,3,76
19435,195,2,36
9613,97,4,14
7363,74,4,64
1818,19,2,19
10925,110,4,26
18608,187,4,9
353,4,3,54
9068,91,2,69
18947,190,1,48
1082,11,4,83
7969,80,2,70
18681,187,4,82
1935,20,2,36
11915,120,3,16
4899,49,2,100
11791,118,4,92
5657,57,3,58
8766,88,4,67
14709,148,4,10
3991,40,3,92
3447,35,3,48
19605,197,4,6
7786,78,3,87
17474,175,3,75
8607,87,4,8
11701,118,2,2
15767,158,4,68
15187,152,1,88
18870,189,2,71
2564,26,4,65
2918,30,4,19
4595,46,2,96
5157,52,1,58
5862,59,3,63
17791,178,2,92
5321,54,3,22
8200,83,1,1
11913,120,2,14
12959,130,2,60
10777,108,3,78
15003,151,1,4
5142,52,1,43
6492,65,4,93
4993,50,4,94
5155,52,2,56
14446,145,3,47
15492,155,3,93
2291,23,1,92
13800,139,2,1
11286,113,1,87
3603,37,2,4
5094,51,1,95
7944,80,1,45
8204,83,3,5
14070,141,5,71
14673,147,5,74
13896,139,2,97
1659,17,4,60
10574,106,1,75
11466,115,3,67
19594,196,2,95
842,9,2,43
2977,30,3,78
4026,41,4,27
17882,179,1,83
5748,58,4,49
2091,21,2,92
6753,68,4,54
7615,77,2,16
3063,31,4,64
12575,126,4,76
6778,68,2,79
9905,100,2,6
19926,200,4,27
10700,108,1,1
19966,200,1,67
2633,27,3,34
15538,156,2,39
9634,97,4,35
7217,73,1,18
7405,75,2,6
14691,147,3,92
4100,42,3,1
1236,13,2,37
2900,30,4,1
15858,159,4,59
18377,184,4,78
14,1,2,15
5652,57,4,53
4778,48,1,79
2792,28,2,93
2927,30,3,28
11317,114,2,18
6551,66,4,52
9313,94,2,14
6506,66,1,7
6950,70,2,51
16317,164,2,18
18232,183,1,33
18418,185,2,19
13008,131,4,9
2606,27,4,7
2858,29,2,59
6844,69,4,45
17160,172,4,61
16790,168,2,91
5,1,4,6
16323,164,1,24
5012,51,2,13
11420,115,1,21
18914,190,2,15
7153,72,1,54
10902,110,2,3
19209,193,3,10
17123,172,2,24
19443,195,1,44
7916,80,3,17
14704,148,2,5
11324,114,3,25
17914,180,3,15
3362,34,3,63
12465,125,2,66
1938,20,1,39
7901,80,4,2
16768,168,1,69
5848,59,3,49
4870,49,3,71
3877,39,4,78
11107,112,3,8
16553,166,1,54
12403,125,4,4
2884,29,4,85
3714,38,3,15
14507,146,1,8
3480,35,4,81
10631,107,2,32
5069,51,2,70
17249,173,1,50
3027,31,1,28
15182,152,4,83
13356,134,1,57
9983,100,1,84
14273,143,1,74
10133,102,2,34
10316,104,4,17
6097,61,1,98
5465,55,4,66
7613,77,2,14
4705,48,2,6
12587,126,2,88
6489,65,1,90
568,6,4,69
18327,184,1,28
17094,171,3,95
5887,59,1,88
15055,151,1,56
17719,178,2,20
14264,143,2,65
13311,134,4,12
16373,164,4,74
4715,48,4,16
11887,119,1,88
10242,103,4,43
2333,24,1,34
2455,25,4,56
19467,195,1,68
10402,105,1,3
19052,191,3,53
2525,26,2,26
1684,17,3,85
9224,93,3,25
10919,110,1,20
5496,55,4,97
5535,56,4,36
13697,137,2,98
4454,45,3,55
15553,156,1,54
9210,93,1,11
11521,116,2,22
8559,86,1,60
19585,196,1,86
18595,186,2,96
14610,147,3,11
2613,27,5,14
10300,104,4,1
9876,99,1,77
13091,131,3,92
5364,54,1,65
11778,118,2,79
1991,20,3,92
19219,193,1,20
3946,40,3,47
1575,16,1,76
1583,16,1,84
1520,16,2,21
12041,121,1,42
1617,17,1,18
491,5,2,92
3929,40,3,30
14040,141,2,41
8262,83,2,63
4446,45,1,47
1330,14,4,31
5416,55,1,17
8591,86,3,92
6077,61,3,78
15977,160,1,78
10821,109,1,22
5058,51,3,59
3582,36,3,83
6392,64,4,93
18919,190,4,20
18988,190,3,89
2318,24,2,19
16528,166,1,29
405,5,4,6
219,3,2,20
4123,42,1,24
17836,179,3,37
9717,98,3,18
15579,156,3,80
16698,167,4,99
2037,21,4,38
1022,11,1,23
11976,120,4,77
15375,154,4,76
10876,109,4,77
266,3,4,67
10434,105,3,35
11092,111,1,93
10781,108,2,82
3827,39,4,28
18362,184,1,63
6180,62,1,81
9070,91,4,71
11974,120,4,75
2742,28,3,43
4665,47,4,66
15856,159,2,57
1263,13,3,64
13551,136,4,52
3584,36,2,85
8913,90,1,14
7955,80,2,56
18248,183,1,49
15598,156,1,99
4762,48,2,63
10887,109,2,88
1668,17,2,69
14963,150,1,64
16652,167,2,53
16716,168,3,17
16577,166,1,78
15477,155,5,78
16479,165,1,80
16784,168,3,85
7558,76,3,59
12779,128,3,80
3833,39,2,34
7048,71,3,49
10262,103,1,63
4708,48,3,9
19284,193,4,85
8574,86,4,75
5440,55,1,41
8763,88,3,64
5963,60,2,64
19131,192,3,32
16095,161,4,96
8951,90,2,52
17008,171,3,9
14768,148,3,69
758,8,1,59
11417,115,1,18
7307,74,4,8
15178,152,4,79
13038,131,4,39
3592,36,3,93
14345,144,1,46
14563,146,2,64
12050,121,4,51
16872,169,4,73
14267,143,2,68
5088,51,2,89
19816,199,4,17
5617,57,2,18
7551,76,3,52
895,9,1,96
19041,191,2,42
8667,87,2,68
19990,200,3,91
1225,13,3,26
16190,162,3,91
18454,185,3,55
3333,34,2,34
4754,48,4,55
3619,37,2,20
13433,135,2,34
16484,165,1,85
11833,119,1,34
10984,110,4,85
6526,66,4,27
14181,142,3,82
4860,49,2,61
18140,182,3,41
19654,197,3,55
8390,84,2,91
2222,23,3,23
4679,47,1,80
8486,85,4,87
3796,38,3,97
2227,23,2,28
15387,154,2,88
945,10,2,46
1274,13,3,75
4464,45,3,65
15656,157,3,57
19146,192,1,47
10567,106,1,68
9165,92,3,66
17218,173,3,19
15188,152,1,89
11295,113,2,96
19772,198,3,73
13072,131,2,73
19921,200,2,22
6649,67,1,50
11581,116,4,82
8076,81,2,77
10911,110,1,12
2788,28,4,89
4901,50,1,2
1180,12,1,81
9262,93,4,63
16777,168,1,78
6497,65,1,98
6887,69,1,88
5422,55,2,23
3493,35,4,94
12463,125,4,64
1459,15,3,60
6455,65,4,56
7247,73,1,48
5358,54,4,59
15421,155,3,22
17681,177,1,82
6700,68,2,1
11152,112,1,53
12844,129,1,45
12631,127,4,32
1586,16,2,87
1395,14,3,96
17849,179,1,50
9868,99,2,69
3889,39,3,90
19074,191,3,75
18795,188,3,96
13783,138,4,84
5620,57,1,21
14907,150,3,8
4851,49,3,52
11499,115,2,100
19342,194,4,43
15564,156,3,65
14670,147,3,71
18242,183,1,43
4849,49,1,50
3299,33,1,100
11307,114,3,8
15980,160,1,81
7330,74,3,31
9102,92,2,3
12530,126,1,31
13833,139,3,34
3032,31,4,33
3903,40,4,4
2094,21,2,95
4469,45,2,70
2182,22,2,83
15968,160,1,69
4459,45,2,60
18751,188,4,52
7733,78,2,34
15456,155,2,57
1829,19,1,30
9061,91,4,62
18960,190,4,61
4785,48,4,86
18549,186,1,50
6066,61,2,67
7946,80,4,47
2245,23,4,46
1484,15,2,85
4545,46,1,46
18594,186,3,95
18645,187,1,46
3647,37,1,48
4929,50,2,30
5504,56,4,5
11897,119,4,98
12585,126,4,86
12957,130,3,58
3831,39,2,32
12599,126,4,100
16761,168,1,62
6714,68,2,15
14522,146,4,23
6983,70,4,84
15528,156,3,29
4915,50,4,16
12552,126,4,53
19485,195,1,86
16676,167,4,77
7278,73,3,79
9645,97,2,46
468,5,4,69
27,1,4,28
13996,140,4,97
16225,163,4,26
4147,42,2,48
18615,187,2,16
805,9,3,6
17004,171,4,5
11552,116,3,53
14748,148,2,49
12136,122,1,37
7541,76,2,42
17985,180,1,86
1143,12,2,44
10157,102,3,58
2737,28,3,38
14067,141,1,68
16629,167,2,30
7100,72,2,1
12900,130,2,1
8019,81,1,20
6750,68,4,51
8902,90,4,3
8492,85,2,93
7749,78,3,50
13911,140,2,12
15333,154,1,34
7152,72,1,53
16511,166,1,12
3742,38,1,43
83,1,3,84
17150,172,4,51
925,10,2,26
15310,154,3,11
12227,123,1,28
10269,103,3,70
16078,161,4,79
8870,89,1,71
14117,142,2,18
14338,144,3,39
16697,167,2,98
2536,26,3,37
8692,87,1,93
16207,163,2,8
8639,87,3,40
8037,81,1,38
16037,161,4,38
17964,180,1,65
13212,133,4,13
2798,28,4,99
11660,117,4,61
18664,187,3,65
16833,169,3,34
19022,191,4,23
7068,71,4,69
16276,163,1,77
9892,99,1,93
5595,56,2,96
11655,117,4,56
2324,24,2,25
11770,118,4,71
11768,118,3,69
4863,49,3,64
10336,104,1,37
8229,83,3,30
11396,114,2,97
5441,55,3,42
17122,172,2,23
6252,63,4,53
5341,54,3,42
3730,38,1,31
8866,89,2,67
11968,120,4,69
8267,83,2,68
15619,157,4,20
13738,138,3,39
10898,109,4,99
8034,81,2,35
6824,69,4,25
17952,180,4,53
12794,128,2,95
18018,181,1,19
11026,111,2,27
4502,46,4,3
3980,40,1,81
9532,96,1,33
14570,146,1,71
2163,22,4,64
12439,125,2,40
2896,29,2,97
18376,184,4,77
16755,168,2,56
15164,152,3,65
10368,104,3,69
19116,192,2,17
13820,139,3,21
12727,128,2,28
875,9,1,76
15047,151,2,48
14957,150,1,58
8523,86,3,24
9015,91,2,16
11355,114,4,56
12898,129,3,99
4369,44,3,70
3021,31,4,22
8955,90,2,56
14793,148,2,94
6817,69,2,18
14035,141,1,36
10388,104,2,89
1047,11,3,48
6933,70,3,34
16717,168,1,18
10236,103,1,37
17574,176,3,75
9153,92,2,54
4353,44,2,54
19693,197,4,94
794,8,2,95
3745,38,3,46
7723,78,2,24
10548,106,1,49
2802,29,3,3
10959,110,3,60
15030,151,3,31
13805,139,3,6
16038,161,4,39
17325,174,4,26
2194,22,2,95
8299,83,3,100
12308,124,3,9
3042,31,1,43
10474,105,2,75
1043,11,4,44
11747,118,2,48
1676,17,4,77
8821,89,2,22
6834,69,5,35
15905,160,4,6
4278,43,3,79
3835,39,1,36
1880,19,1,81
19254,193,4,55
6725,68,4,26
5025,51,5,26
13110,132,1,11
1775,18,2,76
16475,165,1,76
16992,170,4,93
17307,174,2,8
7814,79,2,15
8588,86,4,89
14980,150,3,81
5942,60,3,43
2692,27,1,93
9653,97,1,54
7884,79,1,85
15219,153,3,20
7751,78,1,52
13534,136,2,35
16714,168,4,15
11980,120,1,81
199,2,4,100
4397,44,4,98
14503,146,2,4
554,6,4,55
7359,74,2,60
345,4,2,46
16024,161,4,25
10305,104,3,6
13603,137,4,4
4176,42,3,77
2236,23,1,37
7408,75,2,9
6151,62,4,52
5843,59,3,44
580,6,3,81
2154,22,4,55
6325,64,1,26
5339,54,4,40
14197,142,2,98
1791,18,2,92
3692,37,4,93
8517,86,3,18
831,9,3,32
9132,92,1,33
13734,138,4,35
14460,145,1,61
12184,122,1,85
9387,94,4,88
2453,25,4,54
16917,170,3,18
13036,131,1,37
8192,82,2,93
360,4,3,61
5007,51,3,8
7182,72,2,83
13432,135,3,33
289,3,1,90
17463,175,3,64
2375,24,1,76
19599,196,4,100
2055,21,1,56
18404,185,4,5
12879,129,4,80
5082,51,1,83
10049,101,3,50
11148,112,2,49
5725,58,1,26
17975,180,3,76
6867,69,3,68
8295,83,3,96
12027,121,2,28
9985,100,2,86
16213,163,1,14
5386,54,3,87
15898,159,2,99
5575,56,4,76
4560,46,2,61
17503,176,4,4
18293,183,4,94
7317,74,1,18
18160,182,4,61
6534,66,1,35
11509,116,2,10
7150,72,4,51
12516,126,2,17
6355,64,2,56
5278,53,3,79
11041,111,2,42
18154,182,4,55
9443,95,1,44
5133,52,4,34
17148,172,3,49
3108,32,1,9
6388,64,1,89
863,9,1,64
3254,33,1,55
10257,103,4,58
19756,198,2,57
9478,95,4,79
1508,16,2,9
2872,29,1,73
15239,153,2,40
12704,128,4,5
16112,162,4,13
8379,84,4,80
6011,61,4,12
6556,66,4,57
4124,42,1,25
3438,35,2,39
12847,129,4,48
10803,109,1,4
15307,154,4,8
4216,43,4,17
6545,66,3,46
17904,180,2,5
5375,54,2,76
16466,165,2,67
5613,57,4,14
2734,28,4,35
15294,153,3,95
674,7,2,75
1711,18,4,12
16205,163,4,6
19750,198,2,51
7625,77,3,26
4789,48,4,90
8776,88,1,77
13646,137,2,47
2899,29,1,100
4035,41,1,36
12047,121,1,48
4990,50,2,91
10564,106,3,65
15544,156,3,45
4257,43,4,58
6904,70,4,5
5473,55,3,74
17704,178,1,5
14984,150,1,85
12837,129,1,38
1254,13,1,55
14340,144,1,41
10855,109,4,56
11571,116,2,72
19101,192,3,2
2122,22,3,23
2673,27,3,74
13014,131,4,15
18042,181,3,43
6118,62,1,19
3953,40,3,54
1516,16,2,17
16425,165,3,26
3611,37,4,12
791,8,3,92
7071,71,3,72
1865,19,4,66
6064,61,2,65
337,4,3,38
14692,147,2,93
9419,95,1,20
2344,24,1,45
4004,41,4,5
16310,164,1,11
10597,106,1,98
19936,200,3,37
16837,169,2,38
5706,58,2,7
8939,90,2,40
8131,82,1,32
10493,105,1,94
6868,69,2,69
12412,125,3,13
6832,69,2,33
16502,166,4,3
16539,166,2,40
17999,180,3,100
16556,166,1,57
33,1,1,34
1076,11,2,77
311,4,3,12
18812,189,2,13
16400,165,1,1
9192,92,1,93
12511,126,2,12
5399,54,4,100
9954,100,2,55
9831,99,1,32
15044,151,2,45
15362,154,4,63
12310,124,2,11
239,3,4,40
5158,52,4,59
13293,133,2,94
472,5,2,73
12660,127,4,61
17088,171,4,89
5886,59,2,87
12120,122,2,21
5270,53,4,71
1745,18,1,46
14635,147,3,36
13034,131,4,35
4256,43,4,57
5280,53,2,81
12637,127,1,38
12894,129,4,95
14778,148,4,79
1024,11,1,25
4718,48,2,19
16056,161,2,57
15832,159,2,33
2906,30,1,7
11920,120,4,21
16348,164,2,49
14744,148,2,45
1703,18,3,4
14591,146,1,92
6348,64,3,49
3743,38,1,44
7696,77,2,97
8541,86,2,42
18836,189,1,37
9054,91,4,55
17943,180,3,44
4203,43,1,4
12546,126,3,47
18833,189,2,34
18051,181,2,52
6803,69,1,4
11250,113,3,51
8396,84,3,97
8805,89,4,6
11960,120,4,61
11430,115,1,31
12929,130,3,30
9397,94,3,98
6723,68,1,24
18111,182,1,12
12171,122,1,72
2357,24,1,58
4664,47,4,65
8237,83,1,38
19920,200,4,21
12776,128,2,77
4127,42,1,28
7462,75,1,63
16287,163,2,88
14628,147,1,29
5707,58,3,8
9406,95,1,7
16215,163,2,16
2124,22,1,25
12761,128,3,62
5659,57,1,60
6958,70,1,59
3976,40,3,77
732,8,4,33
12036,121,2,37
5196,52,3,97
13317,134,4,18
3763,38,1,64
79,1,4,80
4561,46,4,62
2331,24,1,32
4506,46,1,7
19711,198,3,12
333,4,3,34
10540,106,1,41
5180,52,4,81
15470,155,1,71
18125,182,4,26
19395,194,2,96
17093,171,1,94
10265,103,2,66
2188,22,3,89
18562,186,2,63
9955,100,2,56
10007,101,2,8
6177,62,2,78
19591,196,4,92
15068,151,3,69
9245,93,4,46
4289,43,2,90
11038,111,2,39
17086,171,4,87
11384,114,1,85
12135,122,2,36
5400,55,3,1
214,3,2,15
12899,129,3,100
15805,159,1,6
15772,158,2,73
18701,188,3,2
16979,170,3,80
19452,195,3,53
3154,32,2,55
8198,82,1,99
8765,88,2,66
5049,51,3,50
106,2,1,7
8440,85,4,41
12934,130,2,35
3404,35,1,5
5639,57,1,40
7474,75,2,75
8284,83,3,85
6602,67,4,3
6525,66,1,26
7802,79,4,3
6387,64,3,88
11917,120,2,18
5096,51,1,97
12918,130,2,19
19577,196,1,78
1528,16,3,29
16756,168,1,57
6946,70,1,47
965,10,3,66
9450,95,1,51
1662,17,3,63
455,5,2,56
19130,192,3,31
8482,85,1,83
15797,158,1,98
10499,105,1,100
6815,69,3,16
15050,151,2,51
8885,89,1,86
17413,175,3,14
19842,199,1,43
18216,183,2,17
15272,153,2,73
11888,119,3,89
11751,118,4,52
17842,179,3,43
9647,97,3,48
8842,89,4,43
17846,179,1,47
19950,200,2,51
6729,68,2,30
14950,150,2,51
14235,143,2,36
3646,37,1,47
12106,122,1,7
13270,133,1,71
9167,92,2,68
173,2,4,74
10883,109,3,84
335,4,2,36
5151,52,3,52
9295,93,2,96
11301,114,1,2
16591,166,1,92
1526,16,1,27
399,4,1,100
17000,171,1,1
5388,54,4,89
749,8,4,50
611,7,3,12
13637,137,4,38
11617,117,2,18
7070,71,4,71
13010,131,1,11
6688,67,1,89
9976,100,3,77
5175,52,2,76
19353,194,3,54
13415,135,1,16
3087,31,1,88
16578,166,4,79
17174,172,3,75
19607,197,2,8
3187,32,3,88
16881,169,4,82
2030,21,3,31
7486,75,4,87
245,3,3,46
17090,171,2,91
15105,152,1,6
19568,196,2,69
15764,158,2,65
14873,149,2,74
10936,110,4,37
15580,156,4,81
10352,104,3,53
18270,183,3,71
15062,151,3,63
3736,38,1,37
16444,165,1,45
8088,81,3,89
17570,176,1,71
15430,155,3,31
9853,99,1,54
11209,113,3,10
1562,16,2,63
16780,168,2,81
14161,142,3,62
18962,190,4,63
5623,57,1,24
17823,179,2,24
8452,85,2,53
6699,67,1,100
2755,28,2,56
3212,33,2,13
2694,27,2,95
17841,179,3,42
10934,110,3,35
17591,176,1,92
10774,108,3,75
19939,200,3,40
4721,48,3,22
14530,146,1,31
15529,156,3,30
11506,116,2,7
10603,107,1,4
5965,60,4,66
12696,127,4,97
18057,181,3,58
62,1,2,63
15573,156,2,74
15936,160,3,37
4096,41,2,97
6459,65,2,60
2213,23,3,14
7163,72,1,64
13130,132,4,31
3336,34,4,37
6930,70,1,31
11364,114,4,65
2348,24,4,49
10943,110,2,44
10727,108,1,28
19037,191,3,38
15288,153,2,89
5146,52,2,47
8819,89,2,20
15952,160,3,53
19739,198,1,40
14050,141,1,51
13876,139,3,77
10904,110,3,5
15232,153,2,33
11503,116,2,4
15281,153,4,82
16025,161,3,26
8709,88,1,10
11198,112,4,99
8694,87,3,95
2683,27,2,84
17427,175,4,28
8796,88,1,97
13115,132,3,16
14413,145,4,14
4422,45,5,23
15091,151,1,92
2679,27,2,80
16851,169,2,52
13423,135,2,24
7771,78,3,72
16802,169,3,3
1521,16,3,22
10098,101,1,99
7682,77,3,83
5030,51,4,31
12796,128,2,97
18484,185,4,85
18090,181,5,91
2527,26,2,28
19848,199,4,49
3591,36,4,92
16436,165,2,37
15248,153,3,49
3905,40,3,6
13451,135,2,52
13088,131,2,89
1675,17,4,76
11805,119,1,6
10137,102,3,38
10730,108,4,31
9226,93,2,27
2056,21,2,57
15712,158,3,13
19013,191,3,14
2304,24,2,5
19152,192,1,53
4553,46,2,54
15175,152,5,76
7120,72,3,21
12409,125,3,10
16518,166,4,19
9844,99,3,45
19448,195,3,49
9785,98,1,86
5346,54,2,47
13236,133,4,37
18486,185,2,87
5361,54,1,62
5284,53,3,85
14826,149,2,27
1896,19,2,97
15750,158,2,51
8810,89,3,11
4429,45,4,30
15236,153,1,37
18364,184,2,65
15690,157,4,91
3774,38,4,75
10071,101,4,72
3316,34,5,17
8132,82,1,33
14619,147,3,20
5291,53,2,92
16988,170,1,89
17369,174,4,70
16189,162,2,90
17500,176,4,1
11426,115,3,27
4221,43,5,22
17363,174,4,64
12359,124,2,60
4424,45,3,25
8455,85,2,56
19847,199,2,48
13932,140,4,33
1615,17,1,16
18422,185,2,23
8470,85,3,71
3973,40,3,74
17330,174,2,31
5567,56,1,68
18215,183,4,16
1598,16,1,99
18758,188,4,59
10584,106,3,85
1803,19,1,4
18037,181,4,38
10212,103,4,13
18043,181,4,44
9946,100,2,47
16700,168,3,1
7015,71,3,16
8850,89,4,51
7202,73,2,3
1732,18,2,33
10363,104,4,64
772,8,1,73
8599,86,2,100
17768,178,4,69
13073,131,3,74
2332,24,4,33
11109,112,1,10
16685,167,4,86
6443,65,2,44
394,4,2,95
12052,121,2,53
3427,35,4,28
14341,144,4,42
2595,26,2,96
12176,122,2,77
4948,50,3,49
5125,52,5,26
11199,112,4,100
6919,70,3,20
17235,173,1,36
16983,170,1,84
13094,131,3,95
12523,126,1,24
7592,76,1,93
8868,89,2,69
5717,58,1,18
11682,117,1,83
2029,21,1,30
15446,155,1,47
19850,199,4,51
2057,21,4,58
18625,187,3,26
10021,101,2,22
13732,138,1,33
4237,43,3,38
10369,104,2,70
19428,195,2,29
4723,48,5,24
19718,198,2,19
12122,122,4,23
8499,85,2,100
14263,143,3,64
871,9,1,72
2816,29,2,17
14584,146,4,85
17358,174,2,59
10083,101,4,84
13093,131,1,94
4098,41,1,99
13571,136,4,72
13387,134,1,88
8382,84,3,83
6951,70,3,52
15205,153,1,6
19749,198,3,50
8735,88,4,36
14711,148,3,12
2288,23,2,89
1943,20,4,44
5721,58,2,22
17149,172,1,50
9178,92,2,79
14266,143,3,67
12114,122,1,15
3025,31,3,26
4057,41,4,58
10454,105,1,55
10376,104,3,77
891,9,3,92
275,3,4,76
11806,119,4,7
3576,36,2,77
17083,171,4,84
18292,183,3,93
5516,56,2,17
5910,60,4,11
3678,37,4,79
5681,57,3,82
13431,135,1,32
19720,198,4,21
17908,180,1,9
9880,99,3,81
10890,109,3,91
1399,14,3,100
20,1,2,21
8270,83,1,71
14560,146,1,61
14349,144,3,50
12068,121,4,69
9006,91,2,7
14420,145,3,21
14927,150,1,28
1851,19,2,52
4139,42,1,40
2473,25,2,74
12862,129,2,63
4592,46,1,93
8140,82,5,41
16463,165,4,64
1922,20,1,23
19875,199,4,76
10607,107,4,8
16172,162,4,73
8062,81,1,63
14384,144,3,85
16177,162,2,78
2342,24,2,43
19811,199,2,12
19348,194,2,49
18495,185,3,96
6260,63,2,61
9572,96,2,73
19340,194,3,41
15962,160,3,63
15171,152,4,72
14454,145,3,55
10620,107,2,21
7094,71,3,95
9796,98,4,97
11868,119,3,69
18541,186,3,42
4130,42,1,31
10090,101,2,91
18770,188,4,71
3220,33,1,21
1217,13,1,18
19509,196,1,10
10226,103,2,27
6827,69,3,28
15252,153,4,53
6345,64,2,46
17344,174,1,45
14402,145,1,3
2391,24,3,92
15121,152,1,22
1954,20,1,55
6321,64,3,22
17562,176,2,63
9939,100,4,40
5545,56,4,46
1740,18,4,41
6053,61,1,54
19434,195,2,35
16908,170,1,9
13768,138,5,69
457,5,1,58
9191,92,3,92
13267,133,2,68
5962,60,4,63
12401,125,4,2
11167,112,2,68
1345,14,4,46
63,1,4,64
15965,160,3,66
11723,118,1,24
15716,158,4,17
16594,166,4,95
7495,75,4,96
3029,31,3,30
7936,80,3,37
18235,183,4,36
9563,96,3,64
15330,154,3,31
19155,192,2,56
7732,78,3,33
13362,134,4,63
7588,76,1,89
18097,181,4,98
1454,15,4,55
15389,154,4,90
18201,183,4,2
3451,35,1,52
14073,141,3,74
13106,132,4,7
12319,124,2,20
1817,19,4,18
18661,187,2,62
7760,78,4,61
61,1,3,62
19632,197,2,33
7003,71,2,4
5312,54,4,13
3098,31,1,99
7511,76,2,12
12320,124,3,21
17033,171,4,34
19246,193,1,47
11408,115,4,9
5164,52,4,65
19884,199,3,85
14708,148,2,9
9050,91,2,51
6822,69,4,23
633,7,2,34
6707,68,3,8
1923,20,4,24
13459,135,1,60
7539,76,3,40
7931,80,1,32
3132,32,3,33
11218,113,2,19
12699,127,2,100
18558,186,3,59
13268,133,2,69
18176,182,1,77
7665,77,4,66
13280,133,2,81
3147,32,1,48
17420,175,3,21
4714,48,2,15
16414,165,4,15
5001,51,2,2
10432,105,2,33
6804,69,3,5
19961,200,3,62
15705,158,4,6
3437,35,2,38
14390,144,2,91
18109,182,3,10
4965,50,1,66
10802,109,2,3
8288,83,4,89
19126,192,2,27
7046,71,4,47
19691,197,2,92
4169,42,3,70
8473,85,3,74
407,5,1,8
9839,99,4,40
7796,78,3,97
13950,140,3,51
4122,42,4,23
1623,17,1,24
1595,16,2,96
10069,101,4,70
19379,194,2,80
6356,64,2,57
170,2,2,71
4904,50,4,5
2882,29,2,83
3205,33,4,6
10735,108,3,36
12593,126,4,94
12825,129,1,26
9872,99,2,73
11786,118,4,87
14071,141,4,72
5405,55,1,6
11244,113,4,45
19662,197,4,63
15326,154,4,27
1385,14,3,86
7417,75,1,18
1295,13,4,96
683,7,3,84
10115,102,3,16
17362,174,4,63
16868,169,2,69
15961,160,2,62
15394,154,1,95
16073,161,3,74
17937,180,1,38
9816,99,3,17
679,7,3,80
19359,194,4,60
1497,15,1,98
12139,122,4,40
800,9,4,1
14869,149,4,70
747,8,4,48
16864,169,3,65
4029,41,1,30
5981,60,4,82
10383,104,1,84
7878,79,2,79
2206,23,2,7
3056,31,3,57
10408,105,2,9
590,6,3,91
10863,109,4,64
7840,79,4,41
3689,37,3,90
18183,182,1,84
1491,15,1,92
19681,197,2,82
17164,172,3,65
17426,175,4,27
516,6,3,17
18702,188,4,3
1405,15,2,6
5265,53,1,66
18982,190,1,83
962,10,3,63
15880,159,4,81
11489,115,1,90
11219,113,1,20
11627,117,1,28
10029,101,2,30
16740,168,3,41
18534,186,3,35
12445,125,2,46
3286,33,3,87
11398,114,4,99
14735,148,4,36
5841,59,1,42
7110,72,2,11
5803,59,4,4
16017,161,2,18
6518,66,3,19
1503,16,1,4
1187,12,2,88
4316,44,4,17
12062,121,2,63
13328,134,1,29
19149,192,2,50
15869,159,1,70
12026,121,1,27
4685,47,3,86
7197,72,1,98
4682,47,3,83
19881,199,4,82
8145,82,3,46
2991,30,4,92
17049,171,4,50
4764,48,2,65
16906,170,4,7
19831,199,4,32
3325,34,2,26
13406,135,1,7
12739,128,2,40
19592,196,2,93
11011,111,2,12
824,9,1,25
14461,145,1,62
19783,198,4,84
16252,163,4,53
15590,156,3,91
8404,85,2,5
